,acc,norm_edit_dis,fps,model,dataset,precision,recall,hmean
0,0.8105339623606728,0.8811776312294455,1947.6776782156144,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_24,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8513702484696856,0.9062877246811945,2684.6288238219868,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_24,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8077006895694147,0.8803038633355221,1934.989219820676,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_24,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8501352994115585,0.9051793545000332,2757.729115969699,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_24,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.808063929670858,0.8804742187285055,2000.872667325993,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_24,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8497820557846382,0.905742395723578,2818.363452693992,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_24,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8120278901713918,0.8812291546112876,1996.1907525218824,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_24,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8476472402797437,0.9035709825618314,2724.299813945075,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8141663633751062,0.8856253902517066,1971.4400764911145,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8531500279946334,0.9084729601170364,2734.3558927628324,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8111877945432707,0.8825225447401092,1968.0300690245333,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8509343840962289,0.906552287830496,2694.0384792948053,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8066836172853733,0.8800289042067854,1968.313411016148,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8514973755786104,0.905969308622457,2705.5006148354887,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8084998177925901,0.8806574872498173,1965.217986362275,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8513439882216955,0.9066963146200224,2683.6756183383,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8139163271252787,0.8827475368429046,1927.4741465353152,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_25,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8491727655868417,0.9046740347898252,2681.6042118903683,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8136578272330856,0.8856622803503207,1966.2173513165185,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8540399177571073,0.9091528655561394,2678.628907160373,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8121322188070235,0.8828376463553813,1908.9581290643969,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8530955449479513,0.908038342360521,2689.565933837629,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8086451138331674,0.8821294139377107,1945.408641961123,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8537130194770148,0.9072799400188426,2672.930612908135,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8111151465229821,0.8819914825911981,1917.0512022454243,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8533781327908866,0.9081688265490414,2683.5114948500363,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8139163271252787,0.8833863647328664,1997.7991470589384,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_26,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8503350705827261,0.9055939325717196,2753.4332338258587,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8145296034765496,0.8861689426346753,1962.3643027536584,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8562192396243903,0.910026670250863,2701.038324773297,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8139484193142402,0.8832819471807616,1985.295695425064,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8544757821305639,0.9087031672170598,2719.566693424564,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.80958953809692,0.88195435454711,1987.19986342315,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8545484261928067,0.9080971276114844,2759.837448963385,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8101707222592294,0.882152324292061,1892.2058322758733,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8541772610144973,0.9090368723143144,2715.450386724522,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8144973846495516,0.8837972092547577,1898.2902413645268,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_27,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8513702484696856,0.906670998863956,2654.514101715592,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8156193237808795,0.8876559967668533,1931.1565067921424,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.856001307437662,0.9105687049513996,2699.9481085109715,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8142390113953949,0.8838078101054433,2040.3063813570204,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8555472820486447,0.9094401298992968,2734.879246578067,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8132945871316422,0.8835641869785118,1848.2536612550296,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8548390024417777,0.9083961582375406,2769.9134649052944,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8111877945432707,0.8824409332491854,1923.638930020766,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8549582272330261,0.909593545834018,2825.440934295484,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8145700168400857,0.8836070570673584,1882.974705212831,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_28,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8532045110413154,0.9071079195661536,2739.7834842410552,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8166363960649209,0.8879873341139324,1923.923481191954,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8571636124335463,0.9113840624825524,2723.1972609619347,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8138031232736629,0.8835149038755904,1952.19661481624,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8566369429822862,0.9099088376096242,2724.387997619724,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8109698504824048,0.8827524991299037,1964.055259143152,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8556017650953268,0.909026714987337,2732.3958502113337,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8115510346447141,0.8833483827429716,2063.1831471255923,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8559026514972933,0.9098660222274946,3527.270822010471,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8155868675075633,0.8841239509162417,3215.629641146034,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_29,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8534224432280437,0.907747088828033,4787.13944335055,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8154740277403022,0.8874708412839754,3530.260575233203,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8578174089937313,0.9116078784532904,4806.024820793455,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8145296034765496,0.884116786957966,2454.5375745852416,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8560921125154655,0.909986886736022,2320.3326173871933,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8118416267258688,0.8831143877567909,996.309625973404,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8573997056358353,0.9097189222264648,1016.6763150454208,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8131492910910648,0.8839355632498127,664.6232162537624,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8564111876395911,0.9102859930424126,1019.341234161743,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8147152812211539,0.8839276807426301,661.3541827709032,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_30,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8473748250463333,0.9055511949688312,1018.0139323850434,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8136578272330856,0.8874378369956373,660.0674461389871,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8544394600994425,0.90943257036901,1013.4238683790654,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8122775148476008,0.8823083465801893,666.2845449785849,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8515881806564138,0.9079344448314202,1006.2318064101888,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8071195054071053,0.881680940024252,657.9931302231172,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8496812740225411,0.9066799186813208,1014.5301512845076,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8051580088593113,0.8804002762445187,662.9534874262326,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8534689428162969,0.9085605304377684,1010.854715223016,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8133352696010058,0.8822005228865698,664.1274497912071,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_31,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8520422060454311,0.9071863045876803,1012.3903488806678,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8164184520040549,0.88804099639785,657.2100370035697,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8551114176751881,0.9102507534509966,1012.2496563592176,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8108245544418274,0.8821245399925932,665.9752966705177,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8541852058815929,0.908706251102242,1010.822607218103,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8097348341374974,0.8826445867424709,656.298974786393,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8532045110413154,0.9082609041399649,1005.9104523905218,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8130039950504875,0.8835562051500618,657.3671651568065,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.855212495304175,0.909671028336568,1010.2139287589632,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8151510743643586,0.883431932210714,668.8200226914219,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_32,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8545121041616852,0.908767566059598,1013.6971361206512,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8167816921054982,0.8881501002736744,662.5857542729622,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8569820022779394,0.9116864610053436,1002.662944269386,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8121322188070235,0.8831485887928687,662.7282554129816,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8578355700092919,0.9109411740707364,1021.0606201808416,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.810025426218652,0.8830255328332748,660.1223055664325,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8540944008037894,0.909623123322954,1005.8319157034572,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8131492910910648,0.8845417407825386,649.007905845249,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8560297855328678,0.910805004845384,1010.8750027647804,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8128994764578011,0.8836343195346794,652.5451201014038,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_33,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8535495703369685,0.9090151319074312,1002.7325320421533,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8171449322069416,0.8884700188824998,658.4727292120205,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8575449937603209,0.912872221510214,1010.5096731953996,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8137304752533742,0.8852533686222365,668.7031850625287,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8585075275850376,0.9117337600288068,1014.147436856543,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8140210673345288,0.8850598189234749,658.3798587329385,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8561829175932689,0.910813129764002,1009.9616003308688,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8119869227664461,0.8849350613898851,664.430246688393,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.858990192361244,0.9122737309569598,1011.5458172063338,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8158773962696998,0.8848886082916888,669.8950512810876,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_34,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8577810869626098,0.9108204828034951,1012.8435800531088,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_35,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
