precision,recall,hmean,fps,model_path,label_path
0.4670424612791066,0.363526768140664,0.4088339190024257,86.20541475318531,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_20,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/train_label.txt']
0.4612280922960534,0.3621304118268216,0.4057156589089968,22.55343496839005,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_20,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/val_label.txt']
0.4417089865312431,0.3960863252375924,0.4176554507811685,11.055880977372787,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_25,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/val_label.txt']
0.36651562572990143,0.25737247826800064,0.3023972866723194,10.452407065334565,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_1,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_2/val_label.txt']
0.4269609018949389,0.3510732717530653,0.3853161360151529,9.596636642313278,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_8,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/val_label.txt']
0.4360939677483576,0.3594460215618385,0.3940775921778162,11.057828522944703,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_8,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_3/train_label.txt']
0.3756953308896722,0.2638934588049487,0.3100227581308376,10.977678704581649,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_1,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_1/train_label.txt']
0.4316566978443258,0.3542064694643916,0.3891150554560423,12.688775723358168,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_8,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_3/val_label.txt']
0.4247143155933299,0.3669171697260893,0.3937058530631309,11.559197895050225,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_8,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_2/train_label.txt']
0.3584018083514067,0.2889450742495013,0.31994727991637506,9.046348587095935,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_1,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/train_label.txt']
0.3790454016298021,0.2653886280646844,0.3121943735977141,8.727515804528764,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_1,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_1/val_label.txt']
0.4337005231115317,0.398438525127936,0.4153224082955061,9.340294540685665,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_30,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/train_label.txt']
0.4388734478414749,0.3603460872277723,0.395751912405732,9.423293108646767,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/train_label.txt']
0.3569351320785201,0.2904901219552283,0.32030301382772425,12.134704913045493,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_1,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/val_label.txt']
0.4240571233240913,0.3662456946039036,0.3930369275178653,15.831321982584381,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_8,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_2/val_label.txt']
0.4293015941096576,0.3963503167898627,0.4121684224975121,6.335915706348318,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_30,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/val_label.txt']
0.4326156774116807,0.3586667104960389,0.3921857589590597,5.499967198636619,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/val_label.txt']
0.4204275071186177,0.3546492498025796,0.3847471844937443,14.227192832974849,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_8,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_1/train_label.txt']
0.4137154967073,0.3874409526308884,0.4001473776934544,14.577092665292847,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_8,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/train_label.txt']
0.433096965251175,0.39278058395959103,0.4119547240024809,15.320379093637822,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_2/train_label.txt']
0.4099824253075571,0.3848996832101373,0.3970453075535283,14.815311121299258,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_8,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/val_label.txt']
0.4173365955959455,0.3503521126760563,0.3809219971287286,14.479697236820233,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_8,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_1/val_label.txt']
0.4316037735849057,0.3901918976545842,0.4098544232922733,13.6248090187246,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_2/val_label.txt']
0.4445141742089213,0.3719335094599695,0.40499769948584624,7.188470197119773,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_3/train_label.txt']
0.4061517970489688,0.3204097882924667,0.3582215573533528,6.6332799528415896,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_5,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/train_label.txt']
0.4418934911242604,0.3689966400948679,0.4021684497738206,7.684169890262757,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_3/val_label.txt']
0.4072785989318097,0.3233621511455902,0.3605013376333052,7.7783840867488525,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_5,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/val_label.txt']
0.4314295085039592,0.3779377601195216,0.4029159774913142,7.1885952621143625,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_14,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_5/train_label.txt']
0.4499209303696137,0.3756560818790185,0.4094482558269459,11.90618506607974,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_4/train_label.txt']
0.4468210592537255,0.37391418794419584,0.4071294223018361,11.442897605186054,/home/output/det___MobileNetV3_large_x0_5___ai_hub_det_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_11,['/home/dataset_labels/ai_hub_det_08_02_90_k_fold_5_1/train_label.txt']
